id,slug,type,is_a_coach,is_coach_of_the_month,is_featured,is_active,focus_tags,style_tags,coach_card_short_description,coach_short_bio,coach_long_bio,forum_thread_id,brand,coach_bands,coach_endorsements,coach_facebook,coach_instagram,coach_twitter,coach_tiktok,coach_youtube
237359,glen-sobel,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills, Rudiments","Pop/Rock, Metal",Shows You How To Rock,"Glen Sobel, an LA born and raised drummer, is a familiar name within the music industry. He has held the drum chair with Alice Cooper for over nine years and has been working with Hollywood Vampires, a supergroup that features Alice Cooper, Joe Perry, and Johnny Depp.","Glen Sobel, an LA born and raised drummer, is a familiar name within the music industry. He is currently the drummer for Alice Cooper, and has been working with Hollywood Vampires, a supergroup that features Alice Cooper, Joe Perry, and Johnny Depp.<br><br>Beyond these incredible gigs, Glen has also toured with Chris Impellitteri, Jennifer Batten (Michael Jackson’s guitarist), Tony Macalpine, Gary Hoey, Warner Bros. recording act Beautiful Creatures (Ozzfest tour), and Cypress Hill, among many others.",,drumeo,"Alice Cooper, Hollywood Vampires","DW Drums, Sabian Cymbals, Evans Drumheads, Vater Drumsticks, DW Drums",https://www.facebook.com/DrummerGlen,https://www.instagram.com/glen_sobel/,https://twitter.com/Glen_Sobel,https://www.tiktok.com/@glen_sobel?,https://www.youtube.com/user/xoanon88
232650,gregg-bissonette,instructor,TRUE,FALSE,FALSE,FALSE,Grooves,"Jazz, Latin, Pop/Rock, Funk",The Importance Of Versatility,Gregg Bissonette is one of the world’s top professional drummers due to his versatility on the kit and incredible experience playing pretty much any style of music.,"Gregg Bissonette is one of the world’s top professional drummers due to his versatility on the kit and incredible experience playing pretty much any style of music. Gregg is a sought-after musician who has worked with artists including Maynard Ferguson’s Big Band, Gino Vannelli, David Lee Roth, Steve Vai, Billy Sheehan, Joe Satriani, Toto, Steve Lukather, Luis Conte, John Pattitucci, Don Henley, Jeff Lynne and ELO, Santana, Ringo Starr, and Spinal Tap. Gregg has also performed live on The Tonight Show with Jay Leno, Conan O'Brien, Good Morning America, Regis and Kelly, and Last Call with Carson Daly, and authored ""Musical Drumming in Different Styles"", his ultimate instructional DVD published by Hudson Music.",,drumeo,"David Lee Roth, Joe Satriani, Ringo Starr, Spinal Tap, Steve Vai, Electric Light Orchestra, Toto, Jughead","Dixon Drums, Sabian Cymbals, Vic Firth Drumsticks, Remo Drumheads",https://www.facebook.com/greggbissonette,https://www.instagram.com/greggdrums/?hl=en,https://twitter.com/greggbissonette?lang=en,,https://www.youtube.com/user/greggdrums
31963,gulli-briem,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Styles","Funk, Pop/Rock",Hi-Hat Possibilities,Gulli Briem has been a professional musician since the young age of 16 and has since been nominated five times as drummer of the year in Iceland.,"Gulli Briem has been a professional musician since the young age of 16 and has since been nominated five times as drummer of the year in Iceland. He is one of the founding members of the band Mezzoforte which he has played with since 1977. He has performed with a wide range of artists including Philip Catherine, Mornington Lockett, Tony Smith, Michael Ball, Jonn Savannah, and the British National Symphony Orchestra. In addition, Gulli has a side project named Earth Affair where he explores new territories with unusual compositions and sounds.",,drumeo,"Mezzoforte, Earth Affair","Yamaha Drums, Paiste Cymbals, Remo Drumheads, Vic Firth Drumsticks",https://www.facebook.com/gullibriemcom,https://www.instagram.com/gullibriem/?hl=en,https://mobile.twitter.com/gullibriem,,https://www.youtube.com/user/gullibri3m
215078,harry-miree,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills, Rudiments","Country, Pop/Rock",The Working Drummer,"Harry Miree is a graduate of Berklee College of Music who has made a name for himself with his awesome YouTube videos, unique and unorthodox kit setup, and for his studio and live performances with various artists.","Harry Miree is a graduate of Berklee College of Music who has made a name for himself with his awesome YouTube videos, unique and unorthodox kit setup, and for his studio and live performances with various artists including LOCASH, Clare Bowen, Levi Hummon, Morgan Frazier, Joey Hyde, Josh Dorr, and Boom City. With a passionate approach to music, Harry is bound to inspire you to keep practicing and focusing on the main reason we all started playing drums: having fun!",,drumeo,"LoCash, Nashville's Clare Bowen, Ryan Follese of Hot Chelle Rae, Hardy, Levi Hummon","Pearl Drums, Vic Firth Drumsticks, Meinl Cymbals,  Evand Drumheads",https://www.facebook.com/harrymiree,https://www.instagram.com/harrymiree/?hl=en,,,https://www.youtube.com/c/harrymiree
202766,harvey-mason,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Styles, Performance","Pop/Rock, Funk",Drumming Chameleon,"Harvey Mason has played with the who's who of the pop and jazz music scenes, including Barbra Streisand, Seal, James Brown, Herbie Hancock, Jennifer Hudson, Frank Sinatra, John Legend, and the London Symphony Orchestra.","As one of the world’s top drummers, Harvey Mason has played with the who's who of the pop and jazz music scenes, including Barbra Streisand, Seal, James Brown, Herbie Hancock, Jennifer Hudson, Frank Sinatra, John Legend, and the London Symphony Orchestra. His top playing and musical sensibilities have garnered him accolades over the years, like being voted “#1 Studio Drummer” in the Modern Drummer Readers Poll four times and nominated seven times for a Grammy Award. Outside of the music industry, Harvey has worked closely with the film industry by scoring movies, performing on over 150 soundtracks, and playing in over 20 Academy Awards ceremonies.",,drumeo,Fourplay,"Canopus Drums, Murat Diril Cymbals, Remo Drumheads, Vic Firth Drumsticks",https://www.facebook.com/HarveyMasonSr,https://www.instagram.com/harveymasonsr/?hl=en,https://mobile.twitter.com/harveymasonsr,,
231920,heather-thomas,instructor,TRUE,FALSE,FALSE,FALSE,"Groove, Fills","Pop/Rock, Funk",The Importance Of Pocket,"Heather is an experienced studio and live musician who has traveled the world performing as the drummer for Grammy-nominated singer, Mary Lambert","Heather Thomas is a multi-instrumentalist known primarily as a drummer and singer. She is an experienced studio and live musician who has traveled the world performing as the drummer for Grammy-nominated singer, Mary Lambert, and as part of opening acts for artists like Sam Smith, Ariana Grande and Pharrell. Besides her work as a sidewoman, Heather has found great success as the leader for The Heather Thomas Band and a member of the psychedelic project, General Mojo’s.",,drumeo,,Allegra Custom Drums,https://www.facebook.com/heatherlthomas ,https://www.instagram.com/heatherondrums/?hl=en,https://twitter.com/heatherondrums?lang=en,,https://www.youtube.com/channel/UCgtTHTXyKe6yzl-yCQtpALg
31919,henrique-de-almeida,instructor,TRUE,FALSE,FALSE,FALSE,"Hands, Performance","Latin, Pop/Rock",Afro-Cuban Styles,Henrique De Almeida holds a Masters Degree in Music Performance from the University of Southern Mississippi and is an associate professor (and graduate) from Berklee College of Music.,"Henrique De Almeida holds a Masters Degree in Music Performance from the University of Southern Mississippi and is an associate professor (and graduate) from Berklee College of Music. An accomplished author and clinician, Henrique is constantly bringing quality learning materials to the drumming community. He has also worked with some of the biggest names in the TV industry (like HBO) and has performed for the president of the United States. He is the creator and leader of The Agora Trio and the jazz-fusion group World News.",,drumeo,,"Sonor Drums, Zildjian Cymbals, Evans Drumheads, Vic Firth Drumsticks  ",https://www.facebook.com/henriquedealmeidadrummer/,https://www.instagram.com/thedrumsetcoach/?hl=en,,,https://www.youtube.com/c/HenriqueDeAlmeida
252399,horacio-hernandez,instructor,TRUE,FALSE,FALSE,FALSE,Performance,"Latin, Jazz, Funk, Pop/Rock",Festival Performance,Horacio “El Negro” Hernandez has been said to be one of the most innovative and skilled percussionists in the world.,"Horacio “El Negro” Hernandez has been said to be one of the most innovative and skilled percussionists in the world. He had a very rich musical life growing up in Havana, Cuba and he has worked with artists including Carlos Santana, Zucchero, Steve Winwood, McCoy Tyner, Michel Camilo, and the Tropi-Jazz All Stars of the late Tito Puente. Horacio is also a Grammy Award-winning artist and was awarded an Honorary Doctorate of Music from Berklee College of Music. Horacio also performed at the 2020 Inaugural Drumeo Festival.",,drumeo,"Gonzalo Rubalcaba, Michel Camilo, Chucho Valdés, Eddie Palmieri, Hilario Durán","Pearl Drums, ProMark Drumsticks, Istanbul Mehmet Cymbals, Evans Drumheads",https://www.facebook.com/elnegrodrums,https://www.instagram.com/elnegrodrums/?hl=en,https://twitter.com/elnegrodrums,,
191329,isaac-dumont,instructor,TRUE,FALSE,FALSE,FALSE,Theory,Pop/Rock,V-Drums Demo,"With over 20 years of drumming experience, Isaac Dumont has made a name for himself in Canada as an instructor, gigging musician and Roland V-Drums demonstrator.","With over 20 years of drumming experience, Isaac Dumont has made a name for himself in Canada as an instructor, gigging musician and Roland V-Drums demonstrator. First coming to international prominence as the V-Drums Canadian champion, Isaac's knack for the instrument led him to perform at some of the biggest drumming stages in the world, like the Montreal Drum Festival and NAMM.",,drumeo,,"Sabian Cymbals, Evans Drumheads",https://www.facebook.com/isaac.dumont.1,https://www.instagram.com/stixmanix/?hl=en,,,https://www.youtube.com/user/MrStixmanix
31887,issah-contractor,instructor,TRUE,FALSE,FALSE,FALSE,"Hands, Grooves, Independence","Pop/Rock, Jazz",The Power Of Your Left Hand,"Winner of the 2013 Roland V-Drums World Championship, Issah Contractor is a uniquely talented and creative professional musician who displays a fierce command of both bass guitar and drums.","Winner of the 2013 Roland V-Drums World Championship, Issah Contractor is a uniquely talented and creative professional musician who displays a fierce command of both bass guitar and drums. With an identifiable and unique language on the kit, he always finds a way to express an emotion that is heartfelt and true to the spirit of the genre he’s playing, whether it’s rock, jazz, reggae, funk, or metal. Issah brings a new approach to the world of drum education that drinks from the lake of his experiences as an instructor, drummer, and bassist.",,drumeo,Independent,,,https://www.instagram.com/issahcontractor/,,,https://www.youtube.com/user/issahcontractor
31946,jack-duncan,instructor,TRUE,FALSE,FALSE,FALSE,"Hands, Rudiments",Latin,Hand Drumming,"Jack Duncan has worked with top artists like Chicago and Donna Summers, and was involved in the making of soundtracks for the movie “Ratatouille” and the TV shows “The Sentinel”, “Saved”, and “The L Word”. ","A Juno Award recipient recognized internationally for his work with Afro-Cuban music, Jack Duncan has supported top artists like Chicago and Donna Summers, and was involved in the making of soundtracks for the movie “Ratatouille” and the TV shows “The Sentinel”, “Saved”, and “The L Word”. Jack has studied extensively in Cuba with Los Muñequitos de Matanzas as well as with legendary Cuban percussionist Changuito. He's a dedicated educator who knows what it takes to become a well-rounded percussionist.",,drumeo,"The Jack Duncan Band, Independent",,https://www.facebook.com/jack.duncan.7796,,,,
265155,jack-thomas,instructor,TRUE,FALSE,FALSE,FALSE,Hands,Pop/Rock,Overcoming Adversity At The Kit,"Jack plays with Burn Away and Etheria, and can be heard on multiple recording sessions as drummer and producer.","Jack has been drumming and playing bass for over 10 years. In 2015, he lost his right arm in a workplace accident but didn’t let that stop him.<br><br>He now inspires others to overcome their own challenges and is a sought after motivational speaker. Jack currently plays with Burn Away and Etheria, can be heard on multiple recording sessions as drummer and producer, and works at Drumeo.",,drumeo,Independent,,https://www.facebook.com/JackThomasMusicAndProductions,https://www.instagram.com/jackthomas_/,,https://www.tiktok.com/@jackthomasdrum?,https://www.youtube.com/c/JackThomasDrummer
31892,jai-es,instructor,TRUE,FALSE,FALSE,FALSE,"Rudiments, Theory","Pop/Rock, Jazz, Funk",Stick Control Mastery,"With over 30 years of drumming experience, Jai Es combines his passion for the drums with his love for a healthy and honest lifestyle.","With decades of drumming experience, Jai Es combines his passion for the drums with his love for a healthy and honest lifestyle. His drum lessons incorporate physical and mental fitness, sensible nutrition, and a basic understanding of human life. Whether you’re a student or a teacher, beginner or advanced, he’ll inspire you and help you find what motivates you - not only to get behind a drum set, but also to get up in the morning. Jai will help you achieve, and even surpass, your own expectations, helping you find balance and satisfaction in your life.",,drumeo,,,https://www.facebook.com/drummerjaies/,https://www.instagram.com/jai_es_drummer/?hl=en,,,https://www.youtube.com/c/DrummerJaiEs
